name_2,result,k1,player1_is_win?,age_1
1754,1146,0.09379263301500682,0.0,0.3030303030303031
2095,863,0.09242837653478854,1.0,0.2727272727272728
1462,863,0.05115961800818554,0.0,0.24242424242424243
3505,1837,0.047748976807639835,1.0,0.48484848484848486
976,1837,0.10572987721691679,0.0,0.24242424242424243
2459,2243,0.05798090040927694,1.0,0.48484848484848486
1709,2243,0.07605729877216917,0.0,0.1515151515151515
1790,1148,0.08219645293315143,1.0,0.36363636363636365
188,1148,0.05627557980900409,0.0,0.2727272727272728
425,998,0.09890859481582537,1.0,0.48484848484848486
3329,998,0.0504774897680764,0.0,0.24242424242424243
1711,1001,0.08526603001364257,1.0,0.36363636363636365
2457,1001,0.05354706684856753,0.0,0.24242424242424243
3219,861,0.04331514324693042,1.0,0.4545454545454546
328,861,0.1466575716234652,0.0,0.4242424242424243
2167,862,0.05184174624829468,1.0,0.2727272727272728
2531,862,0.08969986357435197,0.0,0.3030303030303031
2659,1945,0.06582537517053205,1.0,0.24242424242424243
3235,1945,0.06582537517053205,0.0,0.24242424242424243
2863,999,0.09311050477489768,1.0,0.24242424242424243
835,999,0.05150068212824011,0.0,0.3939393939393939
2599,1274,0.06582537517053205,1.0,0.21212121212121215
2889,1274,0.06582537517053205,0.0,0.18181818181818188
601,1207,0.04672578444747613,1.0,0.4545454545454546
3467,1207,0.10879945429740791,0.0,0.3939393939393939
3121,1215,0.06787175989085949,1.0,0.36363636363636365
1634,1215,0.06377899045020465,0.0,0.36363636363636365
3254,998,0.08219645293315143,1.0,0.33333333333333337
276,998,0.05627557980900409,0.0,0.3939393939393939
3462,362,0.052864938608458395,1.0,0.3939393939393939
913,362,0.0907230559345157,0.0,0.3939393939393939
1477,1796,0.042974079126875855,1.0,0.3030303030303031
1675,1796,0.14358799454297408,0.0,0.4545454545454546
1815,2248,0.08594815825375171,1.0,0.36363636363636365
3188,2248,0.052864938608458395,0.0,0.33333333333333337
3230,1303,0.04536152796725785,1.0,0.48484848484848486
1765,1303,0.11834924965893588,0.0,0.24242424242424243
2045,1081,0.09311050477489768,1.0,0.36363636363636365
2457,1081,0.0504774897680764,0.0,0.4242424242424243
1872,1302,0.06002728512960437,1.0,0.33333333333333337
1754,1302,0.0723055934515689,0.0,0.2727272727272728
1566,904,0.07810368349249659,1.0,0.1515151515151515
1493,904,0.057639836289222375,0.0,0.4242424242424243
2745,1304,0.04263301500682128,1.0,0.21212121212121215
2889,1304,0.14870395634379266,0.0,0.12121212121212122
49,861,0.04604365620736699,1.0,0.4242424242424243
633,861,0.12210095497953616,0.0,0.2727272727272728
2180,943,0.06173260572987722,1.0,0.24242424242424243
2455,943,0.07128240109140518,0.0,0.3939393939393939
3205,1055,0.05593451568894952,1.0,0.21212121212121215
629,1055,0.08083219645293316,0.0,0.4545454545454546
1491,332,0.08219645293315143,1.0,0.5757575757575758
2822,332,0.05627557980900409,0.0,0.5151515151515152
2914,861,0.05593451568894952,1.0,0.1515151515151515
556,861,0.08287858117326058,0.0,0.4545454545454546
1709,1275,0.06139154160982265,1.0,0.36363636363636365
2031,1275,0.07162346521145976,0.0,0.48484848484848486
1129,1146,0.054570259208731244,1.0,0.2727272727272728
3253,1146,0.084924965893588,0.0,0.3939393939393939
3497,1359,0.052864938608458395,1.0,0.5151515151515152
3139,1359,0.08935879945429741,0.0,0.3939393939393939
1831,1146,0.049454297407912684,1.0,0.36363636363636365
1404,1146,0.10129604365620737,0.0,0.3030303030303031
583,758,0.05798090040927694,1.0,0.24242424242424243
440,758,0.07810368349249659,0.0,0.33333333333333337
453,1482,0.08117326057298772,1.0,0.36363636363636365
186,1482,0.05627557980900409,0.0,0.24242424242424243
187,93,0.08049113233287858,1.0,0.3939393939393939
119,93,0.05627557980900409,0.0,0.24242424242424243
2734,1147,0.04604365620736699,1.0,0.2727272727272728
3052,1147,0.11664392905866303,0.0,0.33333333333333337
608,638,0.04604365620736699,1.0,0.4242424242424243
373,638,0.12210095497953616,0.0,0.33333333333333337
1462,1260,0.04331514324693042,1.0,0.5454545454545455
2893,1260,0.13847203274215553,0.0,0.2727272727272728
337,1147,0.05695770804911323,1.0,0.18181818181818188
1703,1147,0.07878581173260574,0.0,0.33333333333333337
1634,1366,0.05559345156889495,1.0,0.2727272727272728
3563,1366,0.08185538881309685,0.0,0.36363636363636365
294,116,0.049795361527967257,1.0,0.4545454545454546
2412,116,0.09993178717598909,0.0,0.36363636363636365
3365,1301,0.0,1.0,0.24242424242424243
989,1301,0.0,0.0,0.21212121212121215
976,997,0.03990450204638472,1.0,0.3939393939393939
3363,997,0.18894952251023192,0.0,0.48484848484848486
767,655,0.09549795361527967,1.0,0.36363636363636365
1398,655,0.0504774897680764,0.0,0.33333333333333337
1103,1144,0.0344474761255116,1.0,0.21212121212121215
1133,1144,0.5610504774897681,0.0,0.18181818181818188
1083,1300,0.06616643929058663,1.0,0.24242424242424243
2861,1300,0.06377899045020465,0.0,0.24242424242424243
1816,756,0.034106412005457026,1.0,0.24242424242424243
2812,756,0.6289222373806276,0.0,0.1515151515151515
3454,911,0.034106412005457026,1.0,0.18181818181818188
2280,911,0.6289222373806276,0.0,0.33333333333333337
509,998,0.048772169167803546,1.0,0.36363636363636365
1328,998,0.09686221009549795,0.0,0.21212121212121215
2590,863,0.04638472032742156,1.0,0.21212121212121215
3137,863,0.10914051841746249,0.0,0.4545454545454546
2808,1339,0.04536152796725785,1.0,0.3030303030303031
3384,1339,0.1135743519781719,0.0,0.24242424242424243
1310,1133,0.052864938608458395,1.0,0.2727272727272728
658,1133,0.08799454297407913,0.0,0.3030303030303031
2004,758,0.053888130968622105,1.0,0.4242424242424243
1589,758,0.08526603001364257,0.0,0.5151515151515152
2396,1001,0.06616643929058663,1.0,0.3030303030303031
736,1001,0.06616643929058663,0.0,0.33333333333333337
913,860,0.06343792633015007,1.0,0.5757575757575758
2822,860,0.0699181446111869,0.0,0.3939393939393939
1754,1001,0.05354706684856753,1.0,0.48484848484848486
542,1001,0.08663028649386084,0.0,0.33333333333333337
1182,2007,0.06173260572987722,1.0,0.36363636363636365
3188,2007,0.07196452933151432,0.0,0.6666666666666666
3235,757,0.048431105047748974,1.0,0.2727272727272728
2531,757,0.10504774897680765,0.0,0.24242424242424243
565,361,0.06821282401091405,1.0,0.48484848484848486
1765,361,0.06480218281036834,0.0,0.5151515151515152
833,1304,0.04024556616643929,1.0,0.36363636363636365
665,1304,0.18519781718963163,0.0,0.24242424242424243
188,930,0.05218281036834925,1.0,0.33333333333333337
276,930,0.09140518417462484,0.0,0.36363636363636365
1400,1147,0.05252387448840382,1.0,0.3939393939393939
3018,1147,0.08935879945429741,0.0,0.21212121212121215
3336,1535,0.14870395634379266,1.0,0.1515151515151515
836,1535,0.04263301500682128,0.0,0.6666666666666666
1675,1795,0.09208731241473397,1.0,0.24242424242424243
989,1795,0.05115961800818554,0.0,0.3030303030303031
76,1303,0.03751705320600273,1.0,0.3939393939393939
34,1303,0.28410641200545705,0.0,0.2727272727272728
1565,1100,0.14358799454297408,1.0,0.3030303030303031
2750,1100,0.042974079126875855,0.0,0.33333333333333337
3467,1368,0.09686221009549795,1.0,0.21212121212121215
351,1368,0.05013642564802183,0.0,0.4545454545454546
238,1797,0.2557980900409277,1.0,0.36363636363636365
2457,1797,0.038199181446111875,0.0,0.4545454545454546
2095,1245,0.0,1.0,0.4242424242424243
948,1245,0.0,0.0,0.24242424242424243
920,1234,0.05354706684856753,1.0,0.24242424242424243
1105,1234,0.08697135061391541,0.0,0.18181818181818188
2893,878,0.06377899045020465,1.0,0.4242424242424243
633,878,0.07025920873124147,0.0,0.5454545454545455
3532,1977,0.08049113233287858,1.0,0.4242424242424243
2208,1977,0.05627557980900409,0.0,0.21212121212121215
3121,1797,0.0,1.0,0.3939393939393939
3321,1797,0.0,0.0,0.36363636363636365
950,1001,0.0,1.0,0.12121212121212122
2485,1001,0.0,0.0,0.06060606060606066
923,329,0.0,1.0,0.3939393939393939
3215,329,0.0,0.0,0.1515151515151515
1027,2164,0.0,1.0,0.24242424242424243
2463,2164,0.0,0.0,0.12121212121212122
2696,1000,0.0,1.0,0.1515151515151515
3455,1000,0.0,0.0,0.12121212121212122
781,1000,0.0,1.0,0.18181818181818188
2714,1000,0.0,0.0,0.21212121212121215
2163,998,0.0,1.0,0.4242424242424243
3066,998,0.0,0.0,0.18181818181818188
2265,755,0.0,1.0,0.2727272727272728
1184,755,0.0,0.0,0.2727272727272728
1434,998,0.0,1.0,0.33333333333333337
957,998,0.0,0.0,0.24242424242424243
2308,860,0.0,1.0,0.24242424242424243
1206,860,0.0,0.0,0.1515151515151515
1386,757,0.0,1.0,0.3030303030303031
3198,757,0.0,0.0,0.12121212121212122
728,1302,0.03512960436562074,1.0,0.3030303030303031
1799,1302,0.42701227830832195,0.0,0.18181818181818188
3496,859,0.04058663028649386,1.0,0.3939393939393939
2211,859,0.16030013642564803,0.0,0.18181818181818188
57,1115,0.09379263301500682,1.0,0.21212121212121215
2403,1115,0.049454297407912684,0.0,0.2727272727272728
1131,827,0.05354706684856753,1.0,0.48484848484848486
1061,827,0.08185538881309685,0.0,0.21212121212121215
1721,1300,0.0344474761255116,1.0,0.36363636363636365
3133,1300,0.5931105047748977,0.0,0.21212121212121215
462,1845,0.04604365620736699,1.0,0.33333333333333337
2400,1845,0.10914051841746249,0.0,0.21212121212121215
3453,1000,0.038540245566166434,1.0,0.36363636363636365
693,1000,0.20463847203274216,0.0,0.21212121212121215
3161,1000,0.1203956343792633,1.0,0.36363636363636365
3188,1000,0.04604365620736699,0.0,0.5151515151515152
629,316,0.048431105047748974,1.0,0.2727272727272728
3052,316,0.10777626193724421,0.0,0.21212121212121215
556,1837,0.3267394270122783,1.0,0.21212121212121215
2889,1837,0.03683492496589359,0.0,0.1515151515151515
2031,1144,0.04092769440654843,1.0,0.4242424242424243
373,1144,0.18417462482946795,0.0,0.36363636363636365
836,1746,0.0907230559345157,1.0,0.24242424242424243
2455,1746,0.05252387448840382,0.0,0.1515151515151515
948,1797,0.07196452933151432,1.0,0.4545454545454546
328,1797,0.06173260572987722,0.0,0.4242424242424243
2412,863,0.08287858117326058,1.0,0.2727272727272728
3253,863,0.05559345156889495,0.0,0.4545454545454546
1398,837,0.05593451568894952,1.0,0.48484848484848486
1765,837,0.08219645293315143,0.0,0.36363636363636365
1493,572,0.10300136425648022,1.0,0.36363636363636365
2457,572,0.049454297407912684,0.0,0.1515151515151515
3505,1146,0.034788540245566164,1.0,0.3939393939393939
3363,1146,0.7844474761255116,0.0,0.24242424242424243
2531,1302,0.057639836289222375,1.0,0.24242424242424243
1105,1302,0.07844474761255116,0.0,0.2727272727272728
3139,375,0.06139154160982265,1.0,0.36363636363636365
186,375,0.0733287858117326,0.0,0.5151515151515152
542,1370,0.0699181446111869,1.0,0.4242424242424243
1589,1370,0.06343792633015007,0.0,0.48484848484848486
2208,2092,0.06002728512960437,1.0,0.3939393939393939
119,2092,0.07537517053206003,0.0,0.4242424242424243
3018,904,0.03683492496589359,1.0,0.3939393939393939
34,904,0.34652114597544337,0.0,0.3939393939393939
736,757,0.041950886766712145,1.0,0.36363636363636365
665,757,0.15995907230559347,0.0,0.3030303030303031
2350,642,0.10914051841746249,1.0,0.1515151515151515
3441,642,0.04604365620736699,0.0,0.3030303030303031
2544,1144,0.054570259208731244,1.0,0.2727272727272728
2015,1144,0.08015006821282401,0.0,0.24242424242424243
2875,861,0.06105047748976808,1.0,0.21212121212121215
351,861,0.07298772169167804,0.0,0.24242424242424243
2863,1057,0.07196452933151432,1.0,0.2727272727272728
658,1057,0.06139154160982265,0.0,0.3939393939393939
3321,2026,0.054570259208731244,1.0,0.3030303030303031
2750,2026,0.08628922237380628,0.0,0.3939393939393939
3563,759,0.06548431105047749,1.0,0.18181818181818188
1703,759,0.06753069577080491,0.0,0.2727272727272728
3313,1146,0.0,1.0,0.4545454545454546
445,1146,0.0,0.0,0.3030303030303031
282,757,0.0,1.0,0.18181818181818188
1590,757,0.0,0.0,0.12121212121212122
2372,755,0.0,1.0,0.21212121212121215
3392,755,0.0,0.0,0.1515151515151515
835,1435,0.09652114597544338,1.0,0.3030303030303031
1310,1435,0.0504774897680764,0.0,0.24242424242424243
2604,863,0.0,1.0,0.09090909090909094
429,863,0.0,0.0,0.06060606060606066
2377,861,0.0,1.0,0.12121212121212122
3374,861,0.0,0.0,0.21212121212121215
2211,860,0.04740791268758526,1.0,0.3030303030303031
1799,860,0.10334242837653479,0.0,0.3939393939393939
2861,1100,0.05661664392905866,1.0,0.21212121212121215
1133,1100,0.07605729877216917,0.0,0.24242424242424243
2280,1303,0.05422919508867668,1.0,0.24242424242424243
2812,1303,0.08083219645293316,0.0,0.18181818181818188
1328,2183,0.18485675306957708,1.0,0.21212121212121215
2403,2183,0.03922237380627558,0.0,0.36363636363636365
276,1304,0.04638472032742156,1.0,0.4242424242424243
373,1304,0.11903137789904503,0.0,0.33333333333333337
1765,1323,0.08731241473396999,1.0,0.36363636363636365
3188,1323,0.053888130968622105,0.0,0.48484848484848486
328,1144,0.15518417462482947,1.0,0.21212121212121215
2889,1144,0.04263301500682128,0.0,0.4545454545454546
2455,1477,0.04672578444747613,1.0,0.4242424242424243
1589,1477,0.1169849931787176,0.0,0.24242424242424243
351,826,0.06480218281036834,1.0,0.36363636363636365
186,826,0.0688949522510232,0.0,0.21212121212121215
2457,2217,0.04263301500682128,1.0,0.2727272727272728
3052,2217,0.15518417462482947,0.0,0.36363636363636365
1061,1146,0.048431105047748974,1.0,0.21212121212121215
3137,1146,0.09788540245566167,0.0,0.48484848484848486
3441,1147,0.04092769440654843,1.0,0.3030303030303031
3384,1147,0.15927694406548432,0.0,0.1515151515151515
3133,1146,0.11937244201909959,1.0,0.33333333333333337
2400,1146,0.044679399727148704,0.0,0.36363636363636365
693,1302,0.054570259208731244,1.0,0.2727272727272728
2015,1302,0.08015006821282401,0.0,0.36363636363636365
2750,1146,0.03615279672578445,1.0,0.3939393939393939
34,1146,0.44338335607094137,0.0,0.3030303030303031
1105,1304,0.07708049113233287,1.0,0.2727272727272728
3253,1304,0.05900409276944066,0.0,0.24242424242424243
119,859,0.0378581173260573,1.0,0.36363636363636365
665,859,0.28512960436562074,0.0,0.3939393939393939
2822,861,0.044679399727148704,1.0,0.3939393939393939
3363,861,0.13335607094133697,0.0,0.5757575757575758
3329,514,0.049795361527967257,1.0,0.4242424242424243
633,514,0.10300136425648022,0.0,0.48484848484848486
1703,1243,0.07366984993178718,1.0,0.24242424242424243
440,1243,0.06173260572987722,0.0,0.18181818181818188
1477,1147,0.04672578444747613,1.0,0.24242424242424243
989,1147,0.11391541609822646,0.0,0.4545454545454546
1133,1304,0.053888130968622105,1.0,0.3030303030303031
1799,1304,0.08185538881309685,0.0,0.21212121212121215
2403,861,0.03922237380627558,1.0,0.24242424242424243
2812,861,0.18485675306957708,0.0,0.21212121212121215
3137,758,0.0,1.0,0.3030303030303031
3384,758,0.0,0.0,0.21212121212121215
2400,1633,0.0,1.0,0.2727272727272728
2015,1633,0.0,0.0,0.33333333333333337
3365,463,0.03649386084583902,1.0,0.3030303030303031
1675,463,0.3608458390177353,0.0,0.21212121212121215
633,1000,0.047748976807639835,1.0,0.4242424242424243
373,1000,0.11323328785811732,0.0,0.4242424242424243
2863,1148,0.06753069577080491,1.0,0.3030303030303031
1310,1148,0.06480218281036834,0.0,0.3939393939393939
1799,344,0.07435197817189633,1.0,0.24242424242424243
2812,344,0.058663028649386086,0.0,0.3030303030303031
2015,1368,0.06616643929058663,1.0,0.3030303030303031
3384,1368,0.06480218281036834,0.0,0.2727272727272728
2889,758,0.03683492496589359,1.0,0.3939393939393939
3363,758,0.37517053206002726,0.0,0.21212121212121215
2485,999,0.0,1.0,0.4545454545454546
445,999,0.0,0.0,0.12121212121212122
3215,757,0.0,1.0,0.18181818181818188
1590,757,0.0,0.0,0.3939393939393939
3455,1303,0.0,1.0,0.24242424242424243
2463,1303,0.0,0.0,0.1515151515151515
2179,997,0.0,1.0,0.18181818181818188
2714,997,0.0,0.0,0.24242424242424243
429,1000,0.0,1.0,0.4242424242424243
3066,1000,0.0,0.0,0.09090909090909094
1184,860,0.0,1.0,0.33333333333333337
957,860,0.0,0.0,0.2727272727272728
835,1370,0.06377899045020465,1.0,0.2727272727272728
658,1370,0.0688949522510232,0.0,0.24242424242424243
3392,1148,0.0,1.0,0.12121212121212122
3374,1148,0.0,0.0,0.21212121212121215
1206,1214,0.0,1.0,0.3030303030303031
3198,1214,0.0,0.0,0.24242424242424243
665,1055,0.10266030013642564,1.0,0.2727272727272728
3052,1055,0.049454297407912684,0.0,0.36363636363636365
2812,1147,0.059345156889495224,1.0,0.3030303030303031
3384,1147,0.0733287858117326,0.0,0.24242424242424243
3253,1001,0.08321964529331514,1.0,0.36363636363636365
186,1001,0.05627557980900409,0.0,0.2727272727272728
3188,1302,0.05115961800818554,1.0,0.4242424242424243
1589,1302,0.09788540245566167,0.0,0.36363636363636365
440,1001,0.03683492496589359,1.0,0.3939393939393939
34,1001,0.3533424283765348,0.0,0.24242424242424243
3205,1832,0.06343792633015007,1.0,0.1515151515151515
2459,1832,0.06787175989085949,0.0,0.4545454545454546
1519,997,0.05695770804911323,1.0,0.24242424242424243
3505,997,0.07708049113233287,0.0,0.24242424242424243
743,1300,0.04604365620736699,1.0,0.18181818181818188
2599,1300,0.11425648021828104,0.0,0.3030303030303031
1770,836,0.07503410641200546,1.0,0.18181818181818188
1463,836,0.05832196452933151,0.0,0.6060606060606061
583,755,0.10334242837653479,1.0,0.3030303030303031
3348,755,0.0480900409276944,0.0,0.33333333333333337
557,1304,0.03512960436562074,1.0,0.3030303030303031
2167,1304,0.45225102319236016,0.0,0.21212121212121215
2065,2164,0.042974079126875855,1.0,0.21212121212121215
2148,2164,0.13813096862210095,0.0,0.24242424242424243
3235,1361,0.0480900409276944,1.0,0.33333333333333337
1754,1361,0.10231923601637108,0.0,0.24242424242424243
2925,2090,0.039563437926330144,1.0,0.33333333333333337
1815,2090,0.1923601637107776,0.0,0.18181818181818188
189,972,0.06343792633015007,1.0,0.1515151515151515
1705,972,0.06787175989085949,0.0,0.36363636363636365
2448,1145,0.04263301500682128,1.0,0.3030303030303031
2804,1145,0.14188267394270124,0.0,0.1515151515151515
883,756,0.03615279672578445,1.0,0.36363636363636365
3279,756,0.3376534788540246,0.0,0.06060606060606066
1709,999,0.11562073669849933,1.0,0.48484848484848486
2685,999,0.04570259208731242,0.0,0.48484848484848486
86,1300,0.054911323328785816,1.0,0.24242424242424243
3230,1300,0.08185538881309685,0.0,0.4545454545454546
1695,1146,0.05115961800818554,1.0,0.5454545454545455
1858,1146,0.0917462482946794,0.0,0.33333333333333337
1989,1980,0.2373806275579809,1.0,0.18181818181818188
3585,1980,0.0378581173260573,0.0,0.6363636363636364
294,1757,0.0,1.0,0.3939393939393939
3462,1757,0.0,0.0,0.36363636363636365
3121,212,0.0,1.0,0.2727272727272728
1872,212,0.0,0.0,0.36363636363636365
1493,1304,0.06582537517053205,1.0,0.5757575757575758
819,1304,0.06582537517053205,0.0,0.1515151515151515
432,1302,0.0,1.0,0.36363636363636365
1398,1302,0.0,0.0,0.36363636363636365
147,860,0.0,1.0,0.24242424242424243
3532,860,0.0,0.0,0.24242424242424243
337,1000,0.05115961800818554,1.0,0.2727272727272728
2413,1000,0.09208731241473397,0.0,0.33333333333333337
1011,511,0.06582537517053205,1.0,0.5151515151515152
3139,511,0.06582537517053205,0.0,0.18181818181818188
2632,1148,0.03990450204638472,1.0,0.33333333333333337
2734,1148,0.18758526603001363,0.0,0.33333333333333337
2040,1147,0.054570259208731244,1.0,0.5151515151515152
2004,1147,0.08287858117326058,0.0,0.3030303030303031
1129,972,0.07605729877216917,1.0,0.4242424242424243
1863,972,0.05798090040927694,0.0,0.3939393939393939
2659,477,0.0,1.0,0.24242424242424243
3136,477,0.0,0.0,0.24242424242424243
478,863,0.04058663028649386,1.0,0.6060606060606061
2393,863,0.17394270122783081,0.0,0.3939393939393939
920,997,0.06139154160982265,1.0,0.4242424242424243
2045,997,0.07094133697135062,0.0,0.18181818181818188
2634,1147,0.04433833560709414,1.0,0.3030303030303031
1831,1147,0.1275579809004093,0.0,0.1515151515151515
2180,1148,0.0480900409276944,1.0,0.1515151515151515
836,1148,0.10402455661664392,0.0,0.3939393939393939
2972,998,0.04604365620736699,1.0,0.4242424242424243
2045,998,0.11425648021828104,0.0,0.3939393939393939
3505,205,0.052864938608458395,1.0,0.1515151515151515
2459,205,0.08628922237380628,0.0,0.24242424242424243
1705,998,0.042974079126875855,1.0,0.33333333333333337
1815,998,0.13437926330150068,0.0,0.1515151515151515
1589,1795,0.05320600272851296,1.0,0.2727272727272728
3052,1795,0.09106412005457026,0.0,0.4242424242424243
1463,997,0.059686221009549796,1.0,0.18181818181818188
2599,997,0.07162346521145976,0.0,0.18181818181818188
2167,1147,0.0665075034106412,1.0,0.3030303030303031
3348,1147,0.06480218281036834,0.0,0.3030303030303031
3279,492,0.0907230559345157,1.0,0.3030303030303031
2804,492,0.05081855388813097,0.0,0.36363636363636365
3230,1145,0.059686221009549796,1.0,0.48484848484848486
2685,1145,0.07162346521145976,0.0,0.24242424242424243
3585,1146,0.04263301500682128,1.0,0.5454545454545455
1858,1146,0.13813096862210095,0.0,0.18181818181818188
3462,1214,0.10777626193724421,1.0,0.2727272727272728
1872,1214,0.04706684856753069,0.0,0.3939393939393939
1398,1794,0.07196452933151432,1.0,0.5757575757575758
819,1794,0.06002728512960437,0.0,0.36363636363636365
3532,1794,0.0630968622100955,1.0,0.2727272727272728
2413,1794,0.06821282401091405,0.0,0.24242424242424243
3139,904,0.059345156889495224,1.0,0.33333333333333337
2734,904,0.0733287858117326,0.0,0.5151515151515152
1863,482,0.05661664392905866,1.0,0.5151515151515152
2004,482,0.07776261937244201,0.0,0.4242424242424243
